id_sensor	id_plot	position_sensor	datetime	month	month_num	date	time	t_hobo
59-32-a	59_32	a	2023-04-04T20:00:00Z	April	4	2023-04-04	20:00:00	3.472
59-32-a	59_32	a	2023-04-04T21:00:00Z	April	4	2023-04-04	21:00:00	2.517
59-32-a	59_32	a	2023-04-02T04:00:00Z	April	4	2023-04-02	04:00:00	6.775
59-32-a	59_32	a	2023-04-02T05:00:00Z	April	4	2023-04-02	05:00:00	6.37
59-32-a	59_32	a	2023-04-02T06:00:00Z	April	4	2023-04-02	06:00:00	6.166
59-32-a	59_32	a	2023-04-02T07:00:00Z	April	4	2023-04-02	07:00:00	5.962
59-32-a	59_32	a	2023-04-01T02:00:00Z	April	4	2023-04-01	02:00:00	8.581
59-32-a	59_32	a	2023-04-14T06:00:00Z	April	4	2023-04-14	06:00:00	2.73
59-32-a	59_32	a	2023-04-15T18:00:00Z	April	4	2023-04-15	18:00:00	11.041
59-32-a	59_32	a	2023-04-15T19:00:00Z	April	4	2023-04-15	19:00:00	8.779
59-32-a	59_32	a	2023-04-15T20:00:00Z	April	4	2023-04-15	20:00:00	7.582
59-32-a	59_32	a	2023-04-15T21:00:00Z	April	4	2023-04-15	21:00:00	6.471
59-32-a	59_32	a	2023-04-12T07:00:00Z	April	4	2023-04-12	07:00:00	7.481
59-32-a	59_32	a	2023-04-12T08:00:00Z	April	4	2023-04-12	08:00:00	8.182
59-32-a	59_32	a	2023-04-26T04:00:00Z	April	4	2023-04-26	04:00:00	1.003
59-32-a	59_32	a	2023-04-09T10:00:00Z	April	4	2023-04-09	10:00:00	13.942
59-32-a	59_32	a	2023-04-09T11:00:00Z	April	4	2023-04-09	11:00:00	15.187
59-32-a	59_32	a	2023-04-26T18:00:00Z	April	4	2023-04-26	18:00:00	9.768
59-32-a	59_32	a	2023-04-23T00:00:00Z	April	4	2023-04-23	00:00:00	7.983
59-32-a	59_32	a	2023-04-23T01:00:00Z	April	4	2023-04-23	01:00:00	7.682
59-32-a	59_32	a	2023-04-09T18:00:00Z	April	4	2023-04-09	18:00:00	11.528
59-32-a	59_32	a	2023-04-24T12:00:00Z	April	4	2023-04-24	12:00:00	11.625
59-32-a	59_32	a	2023-04-19T03:00:00Z	April	4	2023-04-19	03:00:00	7.28
59-32-a	59_32	a	2023-04-06T01:00:00Z	April	4	2023-04-06	01:00:00	5.037
59-32-a	59_32	a	2023-04-06T02:00:00Z	April	4	2023-04-06	02:00:00	5.45
59-32-a	59_32	a	2023-04-06T03:00:00Z	April	4	2023-04-06	03:00:00	5.037
59-32-a	59_32	a	2023-04-21T10:00:00Z	April	4	2023-04-21	10:00:00	9.768
59-32-a	59_32	a	2023-04-21T11:00:00Z	April	4	2023-04-21	11:00:00	12.304
59-32-a	59_32	a	2023-04-21T12:00:00Z	April	4	2023-04-21	12:00:00	14.134
59-32-a	59_32	a	2023-04-21T13:00:00Z	April	4	2023-04-21	13:00:00	14.613
59-32-a	59_32	a	2023-04-06T10:00:00Z	April	4	2023-04-06	10:00:00	7.381
59-32-a	59_32	a	2023-04-05T01:00:00Z	April	4	2023-04-05	01:00:00	0.343
59-32-a	59_32	a	2023-04-05T02:00:00Z	April	4	2023-04-05	02:00:00	0.01
59-32-a	59_32	a	2023-04-05T03:00:00Z	April	4	2023-04-05	03:00:00	-0.213
59-32-a	59_32	a	2023-04-06T12:00:00Z	April	4	2023-04-06	12:00:00	7.882
59-32-a	59_32	a	2023-04-21T21:00:00Z	April	4	2023-04-21	21:00:00	4.934
59-32-a	59_32	a	2023-04-20T22:00:00Z	April	4	2023-04-20	22:00:00	8.082
59-32-a	59_32	a	2023-04-20T23:00:00Z	April	4	2023-04-20	23:00:00	7.983
59-32-a	59_32	a	2023-04-03T05:00:00Z	April	4	2023-04-03	05:00:00	-0.325
59-32-a	59_32	a	2023-04-03T06:00:00Z	April	4	2023-04-03	06:00:00	-0.325
59-32-a	59_32	a	2023-04-04T15:00:00Z	April	4	2023-04-04	15:00:00	9.669
59-32-a	59_32	a	2023-04-02T01:00:00Z	April	4	2023-04-02	01:00:00	6.978
59-32-a	59_32	a	2023-04-02T02:00:00Z	April	4	2023-04-02	02:00:00	6.978
59-32-a	59_32	a	2023-04-02T03:00:00Z	April	4	2023-04-02	03:00:00	7.079
59-32-a	59_32	a	2023-04-02T08:00:00Z	April	4	2023-04-02	08:00:00	5.86
59-32-a	59_32	a	2023-04-02T09:00:00Z	April	4	2023-04-02	09:00:00	5.655
59-32-a	59_32	a	2023-04-02T10:00:00Z	April	4	2023-04-02	10:00:00	5.655
59-32-a	59_32	a	2023-04-01T03:00:00Z	April	4	2023-04-01	03:00:00	8.581
59-32-a	59_32	a	2023-04-02T15:00:00Z	April	4	2023-04-02	15:00:00	5.757
59-32-a	59_32	a	2023-04-02T16:00:00Z	April	4	2023-04-02	16:00:00	5.552
59-32-a	59_32	a	2023-04-02T17:00:00Z	April	4	2023-04-02	17:00:00	5.347
59-32-a	59_32	a	2023-04-02T18:00:00Z	April	4	2023-04-02	18:00:00	5.037
59-32-a	59_32	a	2023-04-02T19:00:00Z	April	4	2023-04-02	19:00:00	4.934
59-32-a	59_32	a	2023-04-02T20:00:00Z	April	4	2023-04-02	20:00:00	4.519
59-32-a	59_32	a	2023-04-15T09:00:00Z	April	4	2023-04-15	09:00:00	9.866
59-32-a	59_32	a	2023-04-15T15:00:00Z	April	4	2023-04-15	15:00:00	15.76
59-32-a	59_32	a	2023-04-15T16:00:00Z	April	4	2023-04-15	16:00:00	14.804
59-32-a	59_32	a	2023-04-15T17:00:00Z	April	4	2023-04-15	17:00:00	12.883
59-32-a	59_32	a	2023-04-11T03:00:00Z	April	4	2023-04-11	03:00:00	6.674
59-32-a	59_32	a	2023-04-26T03:00:00Z	April	4	2023-04-26	03:00:00	1.112
59-32-a	59_32	a	2023-04-09T09:00:00Z	April	4	2023-04-09	09:00:00	11.139
59-32-a	59_32	a	2023-04-09T17:00:00Z	April	4	2023-04-09	17:00:00	13.558
59-32-a	59_32	a	2023-04-23T02:00:00Z	April	4	2023-04-23	02:00:00	6.978
59-32-a	59_32	a	2023-04-23T03:00:00Z	April	4	2023-04-23	03:00:00	6.674
59-32-a	59_32	a	2023-04-09T21:00:00Z	April	4	2023-04-09	21:00:00	8.182
59-32-a	59_32	a	2023-04-09T22:00:00Z	April	4	2023-04-09	22:00:00	5.037
59-32-a	59_32	a	2023-04-22T04:00:00Z	April	4	2023-04-22	04:00:00	3.998
59-32-a	59_32	a	2023-04-22T05:00:00Z	April	4	2023-04-22	05:00:00	4.311
59-32-a	59_32	a	2023-04-06T00:00:00Z	April	4	2023-04-06	00:00:00	5.552
59-32-a	59_32	a	2023-04-21T06:00:00Z	April	4	2023-04-21	06:00:00	4.934
59-32-a	59_32	a	2023-04-07T13:00:00Z	April	4	2023-04-07	13:00:00	10.357
59-32-a	59_32	a	2023-04-06T11:00:00Z	April	4	2023-04-06	11:00:00	7.682
59-32-a	59_32	a	2023-04-06T13:00:00Z	April	4	2023-04-06	13:00:00	8.082
59-32-a	59_32	a	2023-04-05T05:00:00Z	April	4	2023-04-05	05:00:00	-1.114
59-32-a	59_32	a	2023-04-06T14:00:00Z	April	4	2023-04-06	14:00:00	9.077
59-32-a	59_32	a	2023-04-06T15:00:00Z	April	4	2023-04-06	15:00:00	10.553
59-32-a	59_32	a	2023-04-05T09:00:00Z	April	4	2023-04-05	09:00:00	7.682
59-32-a	59_32	a	2023-04-05T10:00:00Z	April	4	2023-04-05	10:00:00	9.472
59-32-a	59_32	a	2023-04-05T11:00:00Z	April	4	2023-04-05	11:00:00	10.161
59-32-a	59_32	a	2023-04-05T12:00:00Z	April	4	2023-04-05	12:00:00	11.139
59-32-a	59_32	a	2023-04-05T13:00:00Z	April	4	2023-04-05	13:00:00	12.497
59-32-a	59_32	a	2023-04-03T03:00:00Z	April	4	2023-04-03	03:00:00	0.232
59-32-a	59_32	a	2023-04-03T04:00:00Z	April	4	2023-04-03	04:00:00	0.01
59-32-a	59_32	a	2023-04-21T04:00:00Z	April	4	2023-04-21	04:00:00	4.519
59-32-a	59_32	a	2023-04-02T21:00:00Z	April	4	2023-04-02	21:00:00	4.102
59-32-a	59_32	a	2023-04-02T22:00:00Z	April	4	2023-04-02	22:00:00	7.381
59-32-a	59_32	a	2023-04-02T23:00:00Z	April	4	2023-04-02	23:00:00	7.179
59-32-a	59_32	a	2023-04-15T10:00:00Z	April	4	2023-04-15	10:00:00	11.722
59-32-a	59_32	a	2023-04-15T11:00:00Z	April	4	2023-04-15	11:00:00	13.558
59-32-a	59_32	a	2023-04-15T12:00:00Z	April	4	2023-04-15	12:00:00	14.709
59-32-a	59_32	a	2023-04-15T13:00:00Z	April	4	2023-04-15	13:00:00	15.091
59-32-a	59_32	a	2023-04-15T14:00:00Z	April	4	2023-04-15	14:00:00	16.332
59-32-a	59_32	a	2023-04-01T20:00:00Z	April	4	2023-04-01	20:00:00	7.381
59-32-a	59_32	a	2023-04-01T21:00:00Z	April	4	2023-04-01	21:00:00	7.381
59-32-a	59_32	a	2023-04-14T10:00:00Z	April	4	2023-04-14	10:00:00	11.041
59-32-a	59_32	a	2023-04-14T11:00:00Z	April	4	2023-04-14	11:00:00	11.819
59-32-a	59_32	a	2023-04-14T12:00:00Z	April	4	2023-04-14	12:00:00	11.916
59-32-a	59_32	a	2023-04-14T13:00:00Z	April	4	2023-04-14	13:00:00	11.236
59-32-a	59_32	a	2023-04-14T14:00:00Z	April	4	2023-04-14	14:00:00	11.819
59-32-a	59_32	a	2023-04-13T09:00:00Z	April	4	2023-04-13	09:00:00	8.879
59-32-a	59_32	a	2023-04-28T00:00:00Z	April	4	2023-04-28	00:00:00	10.651
59-32-a	59_32	a	2023-04-28T01:00:00Z	April	4	2023-04-28	01:00:00	10.944
59-32-a	59_32	a	2023-04-28T02:00:00Z	April	4	2023-04-28	02:00:00	11.236
59-32-a	59_32	a	2023-04-21T05:00:00Z	April	4	2023-04-21	05:00:00	4.623
59-32-a	59_32	a	2023-04-11T04:00:00Z	April	4	2023-04-11	04:00:00	6.37
59-32-a	59_32	a	2023-04-26T00:00:00Z	April	4	2023-04-26	00:00:00	2.195
59-32-a	59_32	a	2023-04-26T02:00:00Z	April	4	2023-04-26	02:00:00	1.548
59-32-a	59_32	a	2023-04-09T03:00:00Z	April	4	2023-04-09	03:00:00	3.049
59-32-a	59_32	a	2023-04-09T04:00:00Z	April	4	2023-04-09	04:00:00	2.41
59-32-a	59_32	a	2023-04-09T05:00:00Z	April	4	2023-04-09	05:00:00	1.872
59-32-a	59_32	a	2023-04-09T06:00:00Z	April	4	2023-04-09	06:00:00	2.624
59-32-a	59_32	a	2023-04-09T07:00:00Z	April	4	2023-04-09	07:00:00	4.727
59-32-a	59_32	a	2023-04-09T08:00:00Z	April	4	2023-04-09	08:00:00	7.381
59-32-a	59_32	a	2023-04-26T19:00:00Z	April	4	2023-04-26	19:00:00	9.077
59-32-a	59_32	a	2023-04-09T19:00:00Z	April	4	2023-04-09	19:00:00	9.965
59-32-a	59_32	a	2023-04-09T20:00:00Z	April	4	2023-04-09	20:00:00	8.779
59-32-a	59_32	a	2023-04-21T03:00:00Z	April	4	2023-04-21	03:00:00	4.415
59-32-a	59_32	a	2023-04-07T10:00:00Z	April	4	2023-04-07	10:00:00	9.571
59-32-a	59_32	a	2023-04-07T11:00:00Z	April	4	2023-04-07	11:00:00	9.965
59-32-a	59_32	a	2023-04-07T12:00:00Z	April	4	2023-04-07	12:00:00	9.669
59-32-a	59_32	a	2023-04-07T14:00:00Z	April	4	2023-04-07	14:00:00	10.161
59-32-a	59_32	a	2023-04-21T19:00:00Z	April	4	2023-04-21	19:00:00	7.28
59-32-a	59_32	a	2023-04-21T20:00:00Z	April	4	2023-04-21	20:00:00	5.86
59-32-a	59_32	a	2023-04-21T22:00:00Z	April	4	2023-04-21	22:00:00	4.207
59-32-a	59_32	a	2023-04-21T23:00:00Z	April	4	2023-04-21	23:00:00	4.311
59-32-a	59_32	a	2023-04-05T14:00:00Z	April	4	2023-04-05	14:00:00	12.69
59-32-a	59_32	a	2023-04-05T15:00:00Z	April	4	2023-04-05	15:00:00	12.207
59-32-a	59_32	a	2023-04-02T11:00:00Z	April	4	2023-04-02	11:00:00	5.655
59-32-a	59_32	a	2023-04-02T12:00:00Z	April	4	2023-04-02	12:00:00	5.655
59-32-a	59_32	a	2023-04-02T13:00:00Z	April	4	2023-04-02	13:00:00	5.347
59-32-a	59_32	a	2023-04-16T09:00:00Z	April	4	2023-04-16	09:00:00	8.879
59-32-a	59_32	a	2023-04-16T10:00:00Z	April	4	2023-04-16	10:00:00	9.176
59-32-a	59_32	a	2023-04-16T11:00:00Z	April	4	2023-04-16	11:00:00	9.571
59-32-a	59_32	a	2023-04-01T18:00:00Z	April	4	2023-04-01	18:00:00	7.882
59-32-a	59_32	a	2023-04-01T19:00:00Z	April	4	2023-04-01	19:00:00	7.481
59-32-a	59_32	a	2023-04-14T09:00:00Z	April	4	2023-04-14	09:00:00	9.275
59-32-a	59_32	a	2023-04-29T21:00:00Z	April	4	2023-04-29	21:00:00	8.282
59-32-a	59_32	a	2023-04-29T22:00:00Z	April	4	2023-04-29	22:00:00	11.528
59-32-a	59_32	a	2023-04-29T23:00:00Z	April	4	2023-04-29	23:00:00	10.846
59-32-a	59_32	a	2023-04-13T10:00:00Z	April	4	2023-04-13	10:00:00	10.161
59-32-a	59_32	a	2023-04-21T02:00:00Z	April	4	2023-04-21	02:00:00	4.623
59-32-a	59_32	a	2023-04-19T02:00:00Z	April	4	2023-04-19	02:00:00	7.782
59-32-a	59_32	a	2023-04-08T19:00:00Z	April	4	2023-04-08	19:00:00	7.381
59-32-a	59_32	a	2023-04-08T20:00:00Z	April	4	2023-04-08	20:00:00	6.166
59-32-a	59_32	a	2023-04-11T05:00:00Z	April	4	2023-04-11	05:00:00	5.86
59-32-a	59_32	a	2023-04-28T17:00:00Z	April	4	2023-04-28	17:00:00	13.076
59-32-a	59_32	a	2023-04-26T01:00:00Z	April	4	2023-04-26	01:00:00	1.98
59-32-a	59_32	a	2023-04-09T16:00:00Z	April	4	2023-04-09	16:00:00	14.804
59-32-a	59_32	a	2023-04-19T01:00:00Z	April	4	2023-04-19	01:00:00	8.382
59-32-a	59_32	a	2023-04-08T21:00:00Z	April	4	2023-04-08	21:00:00	5.552
59-32-a	59_32	a	2023-04-08T22:00:00Z	April	4	2023-04-08	22:00:00	4.207
59-32-a	59_32	a	2023-04-07T15:00:00Z	April	4	2023-04-07	15:00:00	9.669
59-32-a	59_32	a	2023-04-07T16:00:00Z	April	4	2023-04-07	16:00:00	9.077
59-32-a	59_32	a	2023-04-07T17:00:00Z	April	4	2023-04-07	17:00:00	9.077
59-32-a	59_32	a	2023-04-07T18:00:00Z	April	4	2023-04-07	18:00:00	8.282
59-32-a	59_32	a	2023-04-07T09:00:00Z	April	4	2023-04-07	09:00:00	8.382
59-32-a	59_32	a	2023-04-01T04:00:00Z	April	4	2023-04-01	04:00:00	8.581
59-32-a	59_32	a	2023-04-17T19:00:00Z	April	4	2023-04-17	19:00:00	9.077
59-32-a	59_32	a	2023-04-02T14:00:00Z	April	4	2023-04-02	14:00:00	5.655
59-32-a	59_32	a	2023-04-01T06:00:00Z	April	4	2023-04-01	06:00:00	8.779
59-32-a	59_32	a	2023-04-01T07:00:00Z	April	4	2023-04-01	07:00:00	8.879
59-32-a	59_32	a	2023-04-01T08:00:00Z	April	4	2023-04-01	08:00:00	8.879
59-32-a	59_32	a	2023-04-01T09:00:00Z	April	4	2023-04-01	09:00:00	9.472
59-32-a	59_32	a	2023-04-01T10:00:00Z	April	4	2023-04-01	10:00:00	9.373
59-32-a	59_32	a	2023-04-01T11:00:00Z	April	4	2023-04-01	11:00:00	9.571
59-32-a	59_32	a	2023-04-01T12:00:00Z	April	4	2023-04-01	12:00:00	9.275
59-32-a	59_32	a	2023-04-01T13:00:00Z	April	4	2023-04-01	13:00:00	9.571
59-32-a	59_32	a	2023-04-01T14:00:00Z	April	4	2023-04-01	14:00:00	9.373
59-32-a	59_32	a	2023-04-01T22:00:00Z	April	4	2023-04-01	22:00:00	8.68
59-32-a	59_32	a	2023-04-01T23:00:00Z	April	4	2023-04-01	23:00:00	8.581
59-32-a	59_32	a	2023-04-29T20:00:00Z	April	4	2023-04-29	20:00:00	8.779
59-32-a	59_32	a	2023-04-15T22:00:00Z	April	4	2023-04-15	22:00:00	7.582
59-32-a	59_32	a	2023-04-15T23:00:00Z	April	4	2023-04-15	23:00:00	7.582
59-32-a	59_32	a	2023-04-09T15:00:00Z	April	4	2023-04-09	15:00:00	14.709
59-32-a	59_32	a	2023-04-24T03:00:00Z	April	4	2023-04-24	03:00:00	6.775
59-32-a	59_32	a	2023-04-08T12:00:00Z	April	4	2023-04-08	12:00:00	8.978
59-32-a	59_32	a	2023-04-12T12:00:00Z	April	4	2023-04-12	12:00:00	10.748
59-32-a	59_32	a	2023-04-11T06:00:00Z	April	4	2023-04-11	06:00:00	5.655
59-32-a	59_32	a	2023-04-11T07:00:00Z	April	4	2023-04-11	07:00:00	7.179
59-32-a	59_32	a	2023-04-11T10:00:00Z	April	4	2023-04-11	10:00:00	10.455
59-32-a	59_32	a	2023-04-10T19:00:00Z	April	4	2023-04-10	19:00:00	9.275
59-32-a	59_32	a	2023-04-24T00:00:00Z	April	4	2023-04-24	00:00:00	6.877
59-32-a	59_32	a	2023-04-24T01:00:00Z	April	4	2023-04-24	01:00:00	6.674
59-32-a	59_32	a	2023-04-24T04:00:00Z	April	4	2023-04-24	04:00:00	7.079
59-32-a	59_32	a	2023-04-19T00:00:00Z	April	4	2023-04-19	00:00:00	8.68
59-32-a	59_32	a	2023-04-08T17:00:00Z	April	4	2023-04-08	17:00:00	10.259
59-32-a	59_32	a	2023-04-08T18:00:00Z	April	4	2023-04-08	18:00:00	9.176
59-32-a	59_32	a	2023-04-12T13:00:00Z	April	4	2023-04-12	13:00:00	10.161
59-32-a	59_32	a	2023-04-08T23:00:00Z	April	4	2023-04-08	23:00:00	5.037
59-32-a	59_32	a	2023-04-09T14:00:00Z	April	4	2023-04-09	14:00:00	15.187
59-32-a	59_32	a	2023-04-21T00:00:00Z	April	4	2023-04-21	00:00:00	4.519
59-32-a	59_32	a	2023-04-08T13:00:00Z	April	4	2023-04-08	13:00:00	9.965
59-32-a	59_32	a	2023-04-08T16:00:00Z	April	4	2023-04-08	16:00:00	10.748
59-32-a	59_32	a	2023-04-12T10:00:00Z	April	4	2023-04-12	10:00:00	9.965
59-32-a	59_32	a	2023-04-28T05:00:00Z	April	4	2023-04-28	05:00:00	12.401
59-32-a	59_32	a	2023-04-12T11:00:00Z	April	4	2023-04-12	11:00:00	8.978
59-32-a	59_32	a	2023-04-17T20:00:00Z	April	4	2023-04-17	20:00:00	8.382
59-32-a	59_32	a	2023-04-01T15:00:00Z	April	4	2023-04-01	15:00:00	8.68
59-32-a	59_32	a	2023-04-01T16:00:00Z	April	4	2023-04-01	16:00:00	8.581
59-32-a	59_32	a	2023-04-01T17:00:00Z	April	4	2023-04-01	17:00:00	8.282
59-32-a	59_32	a	2023-04-14T04:00:00Z	April	4	2023-04-14	04:00:00	2.41
59-32-a	59_32	a	2023-04-14T05:00:00Z	April	4	2023-04-14	05:00:00	2.088
59-32-a	59_32	a	2023-04-29T16:00:00Z	April	4	2023-04-29	16:00:00	12.207
59-32-a	59_32	a	2023-04-10T18:00:00Z	April	4	2023-04-10	18:00:00	9.669
59-32-a	59_32	a	2023-04-09T13:00:00Z	April	4	2023-04-09	13:00:00	14.517
59-32-a	59_32	a	2023-04-05T22:00:00Z	April	4	2023-04-05	22:00:00	1.98
59-32-a	59_32	a	2023-04-24T06:00:00Z	April	4	2023-04-24	06:00:00	7.079
59-32-a	59_32	a	2023-04-24T07:00:00Z	April	4	2023-04-24	07:00:00	7.582
59-32-a	59_32	a	2023-04-24T08:00:00Z	April	4	2023-04-24	08:00:00	8.581
59-32-a	59_32	a	2023-04-08T11:00:00Z	April	4	2023-04-08	11:00:00	8.68
59-32-a	59_32	a	2023-04-09T23:00:00Z	April	4	2023-04-09	23:00:00	4.727
59-32-a	59_32	a	2023-04-12T09:00:00Z	April	4	2023-04-12	09:00:00	9.077
59-32-a	59_32	a	2023-04-07T08:00:00Z	April	4	2023-04-07	08:00:00	7.28
59-32-a	59_32	a	2023-04-28T04:00:00Z	April	4	2023-04-28	04:00:00	11.819
59-32-a	59_32	a	2023-04-13T19:00:00Z	April	4	2023-04-13	19:00:00	6.064
59-32-a	59_32	a	2023-04-12T15:00:00Z	April	4	2023-04-12	15:00:00	10.553
59-32-a	59_32	a	2023-04-11T09:00:00Z	April	4	2023-04-11	09:00:00	10.063
59-32-a	59_32	a	2023-04-12T21:00:00Z	April	4	2023-04-12	21:00:00	6.674
59-32-a	59_32	a	2023-04-12T22:00:00Z	April	4	2023-04-12	22:00:00	7.682
59-32-a	59_32	a	2023-04-12T23:00:00Z	April	4	2023-04-12	23:00:00	7.582
59-32-a	59_32	a	2023-04-10T07:00:00Z	April	4	2023-04-10	07:00:00	8.182
59-32-a	59_32	a	2023-04-10T08:00:00Z	April	4	2023-04-10	08:00:00	9.472
59-32-a	59_32	a	2023-04-09T00:00:00Z	April	4	2023-04-09	00:00:00	4.623
59-32-a	59_32	a	2023-04-09T01:00:00Z	April	4	2023-04-09	01:00:00	4.207
59-32-a	59_32	a	2023-04-09T02:00:00Z	April	4	2023-04-09	02:00:00	3.683
59-32-a	59_32	a	2023-04-27T16:00:00Z	April	4	2023-04-27	16:00:00	15.855
59-32-a	59_32	a	2023-04-27T17:00:00Z	April	4	2023-04-27	17:00:00	14.996
59-32-a	59_32	a	2023-04-10T15:00:00Z	April	4	2023-04-10	15:00:00	12.69
59-32-a	59_32	a	2023-04-09T12:00:00Z	April	4	2023-04-09	12:00:00	15.091
59-32-a	59_32	a	2023-04-24T02:00:00Z	April	4	2023-04-24	02:00:00	6.471
59-32-a	59_32	a	2023-04-05T23:00:00Z	April	4	2023-04-05	23:00:00	1.33
59-32-a	59_32	a	2023-04-08T08:00:00Z	April	4	2023-04-08	08:00:00	7.28
59-32-a	59_32	a	2023-04-24T05:00:00Z	April	4	2023-04-24	05:00:00	7.28
59-32-a	59_32	a	2023-04-24T09:00:00Z	April	4	2023-04-24	09:00:00	9.176
59-32-a	59_32	a	2023-04-21T01:00:00Z	April	4	2023-04-21	01:00:00	4.311
59-32-a	59_32	a	2023-04-07T07:00:00Z	April	4	2023-04-07	07:00:00	6.978
59-32-a	59_32	a	2023-04-13T20:00:00Z	April	4	2023-04-13	20:00:00	4.831
59-32-a	59_32	a	2023-04-28T06:00:00Z	April	4	2023-04-28	06:00:00	13.461
59-32-a	59_32	a	2023-04-28T07:00:00Z	April	4	2023-04-28	07:00:00	14.325
59-32-a	59_32	a	2023-04-12T14:00:00Z	April	4	2023-04-12	14:00:00	10.651
59-32-a	59_32	a	2023-04-28T09:00:00Z	April	4	2023-04-28	09:00:00	15.282
59-32-a	59_32	a	2023-04-01T05:00:00Z	April	4	2023-04-01	05:00:00	8.481
59-32-a	59_32	a	2023-04-17T21:00:00Z	April	4	2023-04-17	21:00:00	7.381
59-32-a	59_32	a	2023-04-12T19:00:00Z	April	4	2023-04-12	19:00:00	6.166
59-32-a	59_32	a	2023-04-17T22:00:00Z	April	4	2023-04-17	22:00:00	7.682
59-32-a	59_32	a	2023-04-07T21:00:00Z	April	4	2023-04-07	21:00:00	4.623
59-32-a	59_32	a	2023-04-06T16:00:00Z	April	4	2023-04-06	16:00:00	10.553
59-32-a	59_32	a	2023-04-06T17:00:00Z	April	4	2023-04-06	17:00:00	9.965
59-32-a	59_32	a	2023-04-06T21:00:00Z	April	4	2023-04-06	21:00:00	8.282
59-32-a	59_32	a	2023-04-10T17:00:00Z	April	4	2023-04-10	17:00:00	10.063
59-32-a	59_32	a	2023-04-27T22:00:00Z	April	4	2023-04-27	22:00:00	6.877
59-32-a	59_32	a	2023-04-08T02:00:00Z	April	4	2023-04-08	02:00:00	5.655
59-32-a	59_32	a	2023-04-05T21:00:00Z	April	4	2023-04-05	21:00:00	6.775
59-32-a	59_32	a	2023-04-04T14:00:00Z	April	4	2023-04-04	14:00:00	9.965
59-32-a	59_32	a	2023-04-08T09:00:00Z	April	4	2023-04-08	09:00:00	7.882
59-32-a	59_32	a	2023-04-13T11:00:00Z	April	4	2023-04-13	11:00:00	9.275
59-32-a	59_32	a	2023-04-08T10:00:00Z	April	4	2023-04-08	10:00:00	8.382
59-32-a	59_32	a	2023-04-13T13:00:00Z	April	4	2023-04-13	13:00:00	10.944
59-32-a	59_32	a	2023-04-28T03:00:00Z	April	4	2023-04-28	03:00:00	11.528
59-32-a	59_32	a	2023-04-13T18:00:00Z	April	4	2023-04-13	18:00:00	7.782
59-32-a	59_32	a	2023-04-28T08:00:00Z	April	4	2023-04-28	08:00:00	14.709
59-32-a	59_32	a	2023-04-11T08:00:00Z	April	4	2023-04-11	08:00:00	8.68
59-32-a	59_32	a	2023-04-12T18:00:00Z	April	4	2023-04-12	18:00:00	7.882
59-32-a	59_32	a	2023-04-17T23:00:00Z	April	4	2023-04-17	23:00:00	8.082
59-32-a	59_32	a	2023-04-14T00:00:00Z	April	4	2023-04-14	00:00:00	3.788
59-32-a	59_32	a	2023-04-14T01:00:00Z	April	4	2023-04-14	01:00:00	3.261
59-32-a	59_32	a	2023-04-14T02:00:00Z	April	4	2023-04-14	02:00:00	2.943
59-32-a	59_32	a	2023-04-14T03:00:00Z	April	4	2023-04-14	03:00:00	2.303
59-32-a	59_32	a	2023-04-29T13:00:00Z	April	4	2023-04-29	13:00:00	11.431
59-32-a	59_32	a	2023-04-29T14:00:00Z	April	4	2023-04-29	14:00:00	12.013
59-32-a	59_32	a	2023-04-29T15:00:00Z	April	4	2023-04-29	15:00:00	13.076
59-32-a	59_32	a	2023-04-29T17:00:00Z	April	4	2023-04-29	17:00:00	12.207
59-32-a	59_32	a	2023-04-29T18:00:00Z	April	4	2023-04-29	18:00:00	11.916
59-32-a	59_32	a	2023-04-29T19:00:00Z	April	4	2023-04-29	19:00:00	10.161
59-32-a	59_32	a	2023-04-13T12:00:00Z	April	4	2023-04-13	12:00:00	10.748
59-32-a	59_32	a	2023-04-13T15:00:00Z	April	4	2023-04-13	15:00:00	8.382
59-32-a	59_32	a	2023-04-13T16:00:00Z	April	4	2023-04-13	16:00:00	9.176
59-32-a	59_32	a	2023-04-13T17:00:00Z	April	4	2023-04-13	17:00:00	9.077
59-32-a	59_32	a	2023-04-28T10:00:00Z	April	4	2023-04-28	10:00:00	15.569
59-32-a	59_32	a	2023-04-28T11:00:00Z	April	4	2023-04-28	11:00:00	16.332
59-32-a	59_32	a	2023-04-28T14:00:00Z	April	4	2023-04-28	14:00:00	16.808
59-32-a	59_32	a	2023-04-12T20:00:00Z	April	4	2023-04-12	20:00:00	6.877
59-32-a	59_32	a	2023-04-27T08:00:00Z	April	4	2023-04-27	08:00:00	9.176
59-32-a	59_32	a	2023-04-28T18:00:00Z	April	4	2023-04-28	18:00:00	13.076
59-32-a	59_32	a	2023-04-28T19:00:00Z	April	4	2023-04-28	19:00:00	12.69
59-32-a	59_32	a	2023-04-28T20:00:00Z	April	4	2023-04-28	20:00:00	12.207
59-32-a	59_32	a	2023-04-28T21:00:00Z	April	4	2023-04-28	21:00:00	11.916
59-32-a	59_32	a	2023-04-28T22:00:00Z	April	4	2023-04-28	22:00:00	10.553
59-32-a	59_32	a	2023-04-28T23:00:00Z	April	4	2023-04-28	23:00:00	10.553
59-32-a	59_32	a	2023-04-27T15:00:00Z	April	4	2023-04-27	15:00:00	16.141
